,lg_id,wins,losses,rank_team,srs,pace,pace_rel,off_rtg,off_rtg_rel,def_rtg,def_rtg_rel,team_id,foo,avg_age,avg_ht,avg_wt,g,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,year,team,games,win_pct,win_logratio,net_rtg,rtg_logratio
26,NBA,28.0,54.0,7.0,-5.41,91.7,-1.4,102.0,-2.1,107.9,3.8,ATL,,27.6,6-7,219.0,82.0,19830.0,3000.0,6807.0,0.441,258.0,814.0,0.317,2742.0,5993.0,0.458,1477.0,1987.0,0.743,1146.0,2570.0,3716.0,1548.0,500.0,461.0,1266.0,1718.0,7735.0,1999-00,ATL,82.0,0.34146341463414637,-0.6567795363890705,-5.900000000000006,-0.05623205897981799
26,NBA,59.0,23.0,2.0,6.36,89.9,-3.2,107.9,3.8,100.8,-3.3,POR,,29.6,6-7,213.0,82.0,19780.0,3021.0,6430.0,0.47,407.0,1128.0,0.361,2614.0,5302.0,0.493,1542.0,2029.0,0.76,966.0,2560.0,3526.0,1925.0,633.0,396.0,1243.0,1865.0,7991.0,1999-00,POR,82.0,0.7195121951219512,0.9420432279765697,7.1000000000000085,0.06806651662682091
26,NBA,56.0,26.0,1.0,4.15,93.1,0.0,108.5,4.4,103.6,-0.5,IND,,30.4,6-7,212.0,82.0,19730.0,3047.0,6640.0,0.459,583.0,1487.0,0.392,2464.0,5153.0,0.478,1629.0,2008.0,0.811,842.0,2612.0,3454.0,1857.0,559.0,422.0,1159.0,1786.0,8306.0,1999-00,IND,82.0,0.6829268292682927,0.7672551527136672,4.900000000000006,0.046212843155131626
4,NBA,22.0,60.0,7.0,-5.1,91.0,-2.1,102.3,-1.8,108.5,4.4,VAN,,25.3,6-6,217.0,82.0,19855.0,2892.0,6441.0,0.449,324.0,898.0,0.361,2568.0,5543.0,0.463,1594.0,2060.0,0.774,1005.0,2324.0,3329.0,1700.0,608.0,346.0,1381.0,1881.0,7702.0,1999-00,MEM,82.0,0.2682926829268293,-1.0033021088637848,-6.200000000000003,-0.058840500022933465
26,NBA,29.0,53.0,7.0,-3.47,92.7,-0.4,103.5,-0.6,107.0,2.9,WAS,,28.0,6-6,220.0,82.0,19805.0,3010.0,6681.0,0.451,335.0,890.0,0.376,2675.0,5791.0,0.462,1566.0,2107.0,0.743,1064.0,2438.0,3502.0,1771.0,593.0,383.0,1320.0,2149.0,7921.0,1999-00,WAS,82.0,0.35365853658536583,-0.6029960835656478,-3.5,-0.03325722175648235
26,NBA,35.0,47.0,5.0,-1.0,94.6,1.5,104.8,0.7,105.6,1.5,BOS,,25.4,6-6,218.0,82.0,19730.0,3054.0,6880.0,0.444,417.0,1260.0,0.331,2637.0,5620.0,0.469,1621.0,2175.0,0.745,1108.0,2420.0,3528.0,1741.0,795.0,286.0,1259.0,2223.0,8146.0,1999-00,BOS,82.0,0.4268292682926829,-0.294799540220645,-0.7999999999999972,-0.007604599385219304
26,NBA,53.0,29.0,2.0,5.92,90.8,-2.3,105.0,0.9,98.6,-5.5,SAS,,30.9,6-6,215.0,82.0,19855.0,2952.0,6393.0,0.462,330.0,882.0,0.374,2622.0,5511.0,0.476,1652.0,2214.0,0.746,927.0,2666.0,3593.0,1819.0,614.0,551.0,1233.0,1716.0,7886.0,1999-00,SAS,82.0,0.6463414634146342,0.6029960835656478,6.400000000000006,0.06288908854893364
11,NBA,52.0,30.0,1.0,2.75,89.7,-3.4,104.5,0.4,101.0,-3.1,MIA,,29.2,6-6,218.0,82.0,19830.0,2974.0,6462.0,0.46,446.0,1202.0,0.371,2528.0,5260.0,0.481,1345.0,1827.0,0.736,921.0,2619.0,3540.0,1931.0,582.0,524.0,1231.0,1947.0,7739.0,1999-00,MIA,82.0,0.6341463414634146,0.550046336919272,3.5,0.03406655456360627
26,NBA,34.0,48.0,6.0,-0.57,94.2,1.1,104.8,0.7,105.7,1.6,HOU,,26.3,6-6,218.0,82.0,19830.0,3001.0,6664.0,0.45,581.0,1625.0,0.358,2420.0,5039.0,0.48,1573.0,2145.0,0.733,1008.0,2586.0,3594.0,1774.0,613.0,438.0,1425.0,1663.0,8156.0,1999-00,HOU,82.0,0.4146341463414634,-0.3448404862917295,-0.9000000000000057,-0.008551120989250253
26,NBA,17.0,65.0,8.0,-9.23,89.4,-3.7,94.2,-9.9,104.6,0.5,CHI,,26.0,6-6,225.0,82.0,19805.0,2565.0,6180.0,0.415,340.0,1032.0,0.329,2225.0,5148.0,0.432,1482.0,2089.0,0.709,1032.0,2323.0,3355.0,1645.0,646.0,383.0,1557.0,1908.0,6952.0,1999-00,CHI,82.0,0.2073170731707317,-1.341173925839421,-10.399999999999991,-0.10472337004850503
26,NBA,42.0,40.0,5.0,-0.06,92.7,-0.4,108.2,4.1,107.9,3.8,MIL,,28.2,6-7,217.0,82.0,19855.0,3174.0,6827.0,0.465,394.0,1069.0,0.369,2780.0,5758.0,0.483,1558.0,1982.0,0.786,1016.0,2373.0,3389.0,1852.0,671.0,381.0,1230.0,2020.0,8300.0,1999-00,MIL,82.0,0.5121951219512195,0.04879016416943205,0.29999999999999716,0.002776494148292223
26,NBA,50.0,32.0,2.0,1.3,89.2,-3.9,102.5,-1.6,100.9,-3.2,NYK,,29.5,6-6,214.0,82.0,19830.0,2897.0,6374.0,0.455,351.0,937.0,0.375,2546.0,5437.0,0.468,1410.0,1805.0,0.781,802.0,2521.0,3323.0,1588.0,515.0,349.0,1201.0,1983.0,7555.0,1999-00,NYK,82.0,0.6097560975609756,0.44628710262841953,1.5999999999999943,0.015732871218899488
19,NBA,40.0,42.0,4.0,-0.29,94.9,1.8,106.6,2.5,107.2,3.1,DAL,,26.3,6-7,213.0,82.0,19730.0,3195.0,7047.0,0.453,519.0,1326.0,0.391,2676.0,5721.0,0.468,1407.0,1751.0,0.804,931.0,2444.0,3375.0,1810.0,592.0,416.0,1124.0,1770.0,8316.0,1999-00,DAL,82.0,0.4878048780487805,-0.048790164169432056,-0.6000000000000085,-0.005612736904957548
26,NBA,42.0,40.0,4.0,1.13,95.7,2.6,107.3,3.2,105.8,1.7,DET,,28.3,6-6,213.0,82.0,19830.0,3044.0,6635.0,0.459,439.0,1223.0,0.359,2605.0,5412.0,0.481,1956.0,2506.0,0.781,917.0,2458.0,3375.0,1707.0,665.0,273.0,1288.0,2011.0,8483.0,1999-00,DET,82.0,0.5121951219512195,0.04879016416943205,1.5,0.014078130212453804
11,NBA,49.0,33.0,2.0,2.33,93.9,0.8,104.3,0.2,101.4,-2.7,CHH,,28.7,6-6,216.0,82.0,19780.0,2935.0,6533.0,0.449,339.0,1001.0,0.339,2596.0,5532.0,0.469,1863.0,2458.0,0.758,884.0,2635.0,3519.0,2023.0,732.0,480.0,1206.0,1670.0,8072.0,1999-00,CHA,82.0,0.5975609756097561,0.3953127366441464,2.8999999999999915,0.02819827084964379
25,NBA,55.0,27.0,1.0,4.52,89.6,-3.5,107.3,3.2,102.3,-1.8,UTA,,31.5,6-6,216.0,82.0,19755.0,2962.0,6380.0,0.464,329.0,854.0,0.385,2633.0,5526.0,0.476,1661.0,2150.0,0.773,936.0,2426.0,3362.0,2041.0,629.0,446.0,1220.0,2013.0,7914.0,1999-00,UTA,82.0,0.6707317073170732,0.7114963192281419,5.0,0.04771897667907195
26,NBA,19.0,63.0,6.0,-7.63,95.4,2.3,99.8,-4.3,108.4,4.3,GSW,,26.9,6-6,215.0,82.0,19755.0,2996.0,7140.0,0.42,345.0,1069.0,0.323,2651.0,6071.0,0.437,1497.0,2147.0,0.697,1300.0,2438.0,3738.0,1851.0,731.0,356.0,1302.0,2043.0,7834.0,1999-00,GSW,82.0,0.23170731707317074,-1.1986957472250923,-8.600000000000009,-0.08265990568812759
11,NBA,43.0,39.0,4.0,0.39,93.2,1.9,103.2,0.2,102.1,-0.9,ORL,,26.0,6-6,217.0,82.0,19955.0,3013.0,6873.0,0.438,490.0,1346.0,0.364,2523.0,5527.0,0.456,1476.0,2068.0,0.714,1069.0,2450.0,3519.0,1803.0,674.0,481.0,1245.0,2071.0,7992.0,2000-01,ORL,82.0,0.524390243902439,0.09763846956391607,1.1000000000000085,0.010716127876842603
27,NBA,44.0,38.0,5.0,0.55,91.6,0.3,105.6,2.6,105.6,2.6,SEA,,27.9,6-7,213.0,82.0,19805.0,3029.0,6649.0,0.456,466.0,1169.0,0.399,2563.0,5480.0,0.468,1454.0,1986.0,0.732,999.0,2422.0,3421.0,1792.0,657.0,409.0,1252.0,1733.0,7978.0,2000-01,OKC,82.0,0.5365853658536586,0.14660347419187544,0.0,0.0
26,NBA,53.0,29.0,2.0,5.0,89.8,-1.5,107.6,4.6,102.4,-0.6,UTA,,32.0,6-6,217.0,82.0,19780.0,2960.0,6289.0,0.471,325.0,852.0,0.381,2635.0,5437.0,0.485,1714.0,2280.0,0.752,943.0,2383.0,3326.0,2110.0,661.0,463.0,1296.0,2107.0,7959.0,2000-01,UTA,82.0,0.6463414634146342,0.6029960835656478,5.199999999999989,0.04953393512227642
27,NBA,15.0,67.0,8.0,-9.09,89.3,-2.0,97.2,-5.8,107.3,4.3,CHI,,23.2,6-6,229.0,82.0,19855.0,2721.0,6411.0,0.424,329.0,950.0,0.346,2392.0,5461.0,0.438,1410.0,1909.0,0.739,926.0,2260.0,3186.0,1810.0,675.0,379.0,1292.0,1902.0,7181.0,2000-01,CHI,82.0,0.18292682926829268,-1.4966424182887559,-10.099999999999994,-0.09885793817025933
27,NBA,30.0,52.0,6.0,-4.48,91.2,-0.1,100.3,-2.7,104.9,1.9,CLE,,26.9,6-6,225.0,82.0,19830.0,2890.0,6532.0,0.442,220.0,659.0,0.334,2670.0,5873.0,0.455,1561.0,2040.0,0.765,1015.0,2440.0,3455.0,1708.0,642.0,436.0,1350.0,1904.0,7561.0,2000-01,CLE,82.0,0.36585365853658536,-0.5500463369192721,-4.6000000000000085,-0.04484182043436174
27,NBA,48.0,34.0,3.0,1.98,86.7,-4.6,101.2,-1.8,98.2,-4.8,NYK,,29.8,6-6,212.0,82.0,19905.0,2755.0,6198.0,0.444,391.0,1115.0,0.351,2364.0,5083.0,0.465,1374.0,1727.0,0.796,773.0,2524.0,3297.0,1520.0,545.0,346.0,1189.0,1863.0,7275.0,2000-01,NYK,82.0,0.5853658536585366,0.3448404862917296,3.0,0.030092541492944897
12,NBA,46.0,36.0,3.0,1.45,89.4,-1.9,101.8,-1.2,99.5,-3.5,CHH,,28.2,6-6,217.0,82.0,19880.0,2800.0,6501.0,0.431,340.0,984.0,0.346,2460.0,5517.0,0.446,1599.0,2146.0,0.745,1033.0,2608.0,3641.0,1900.0,665.0,455.0,1183.0,1753.0,7539.0,2000-01,CHA,82.0,0.5609756097560976,0.2451224580329849,2.299999999999997,0.022852459951875227
27,NBA,19.0,63.0,7.0,-6.75,92.7,1.4,100.6,-2.4,107.8,4.8,WAS,,27.0,6-6,217.0,82.0,19680.0,2833.0,6453.0,0.439,275.0,848.0,0.324,2558.0,5605.0,0.456,1704.0,2245.0,0.759,1016.0,2370.0,3386.0,1647.0,630.0,383.0,1391.0,1913.0,7645.0,2000-01,WAS,82.0,0.23170731707317074,-1.1986957472250923,-7.200000000000003,-0.06912540080925801
27,NBA,56.0,26.0,1.0,3.64,90.6,-0.7,103.6,0.6,98.9,-4.1,PHI,,28.2,6-6,210.0,82.0,19855.0,2902.0,6487.0,0.447,262.0,803.0,0.326,2640.0,5684.0,0.464,1697.0,2277.0,0.745,1075.0,2600.0,3675.0,1692.0,690.0,408.0,1292.0,1673.0,7763.0,2000-01,PHI,82.0,0.6829268292682927,0.7672551527136672,4.699999999999989,0.046428091196716086
27,NBA,36.0,46.0,5.0,-2.4,92.6,1.3,101.4,-1.6,103.7,0.7,BOS,,25.9,6-6,221.0,82.0,19830.0,2773.0,6485.0,0.428,592.0,1633.0,0.363,2181.0,4852.0,0.45,1621.0,2190.0,0.74,897.0,2367.0,3264.0,1708.0,769.0,336.0,1285.0,1952.0,7759.0,2000-01,BOS,82.0,0.43902439024390244,-0.24512245803298496,-2.299999999999997,-0.022429024078398783
27,NBA,26.0,56.0,6.0,-5.3,91.8,0.5,100.0,-3.0,105.5,2.5,NJN,,27.5,6-6,209.0,82.0,19730.0,2781.0,6550.0,0.425,361.0,1084.0,0.333,2420.0,5466.0,0.443,1629.0,2146.0,0.759,909.0,2337.0,3246.0,1603.0,649.0,407.0,1208.0,1982.0,7552.0,2000-01,NJN,82.0,0.3170731707317073,-0.7672551527136672,-5.5,-0.0535407669280298
27,NBA,25.0,57.0,7.0,-5.55,91.9,0.6,98.7,-4.3,104.3,1.3,ATL,,26.1,6-6,211.0,82.0,19730.0,2876.0,6668.0,0.431,333.0,933.0,0.357,2543.0,5735.0,0.443,1374.0,1811.0,0.759,1028.0,2490.0,3518.0,1559.0,634.0,387.0,1368.0,1863.0,7459.0,2000-01,ATL,82.0,0.3048780487804878,-0.8241754429663495,-5.599999999999994,-0.05518641556729078
20,NBA,53.0,29.0,3.0,4.61,93.2,1.9,107.1,4.1,102.6,-0.4,DAL,,26.6,6-7,215.0,82.0,19805.0,3085.0,6716.0,0.459,517.0,1357.0,0.381,2568.0,5359.0,0.479,1552.0,1954.0,0.794,831.0,2571.0,3402.0,1740.0,618.0,492.0,1141.0,1907.0,8239.0,2000-01,DAL,82.0,0.6463414634146342,0.6029960835656478,4.5,0.042925044717033844
27,NBA,40.0,42.0,6.0,-1.83,92.6,1.3,103.7,0.7,106.3,3.3,DEN,,27.9,6-6,209.0,82.0,19780.0,2979.0,6877.0,0.433,512.0,1444.0,0.355,2467.0,5433.0,0.454,1448.0,1964.0,0.737,1044.0,2583.0,3627.0,1970.0,552.0,538.0,1136.0,1820.0,7918.0,2000-01,DEN,82.0,0.4878048780487805,-0.048790164169432056,-2.5999999999999943,-0.02476317011242058
27,NBA,17.0,65.0,7.0,-8.11,94.1,2.8,97.8,-5.2,107.4,4.4,GSW,,26.6,6-6,216.0,82.0,19780.0,2937.0,7175.0,0.409,282.0,964.0,0.293,2655.0,6211.0,0.427,1428.0,2024.0,0.706,1345.0,2385.0,3730.0,1788.0,742.0,410.0,1301.0,1727.0,7584.0,2000-01,GSW,82.0,0.2073170731707317,-1.341173925839421,-9.600000000000009,-0.0936356050339928
27,NBA,31.0,51.0,6.0,-2.23,89.6,-1.7,101.3,-1.7,104.5,1.5,LAC,,24.3,6-7,221.0,82.0,20030.0,2896.0,6467.0,0.448,360.0,1063.0,0.339,2536.0,5404.0,0.469,1429.0,2061.0,0.693,962.0,2559.0,3521.0,1585.0,490.0,513.0,1293.0,1775.0,7581.0,2000-01,LAC,82.0,0.3780487804878049,-0.4978384282391796,-3.200000000000003,-0.031100660150228002
5,NBA,23.0,59.0,7.0,-4.94,91.7,0.4,99.6,-3.4,105.8,2.8,VAN,,26.2,6-6,215.0,82.0,19780.0,2870.0,6539.0,0.439,325.0,947.0,0.343,2545.0,5592.0,0.455,1457.0,1892.0,0.77,894.0,2431.0,3325.0,1899.0,586.0,359.0,1291.0,1733.0,7522.0,2000-01,MEM,82.0,0.2804878048780488,-0.9420432279765697,-6.200000000000003,-0.06038835483364646
11,NBA,47.0,35.0,4.0,1.81,91.8,0.5,105.2,2.2,103.7,0.7,MIN,,27.4,6-6,217.0,82.0,19830.0,3148.0,6871.0,0.458,322.0,901.0,0.357,2826.0,5970.0,0.473,1364.0,1737.0,0.785,1002.0,2470.0,3472.0,2083.0,682.0,456.0,1136.0,1900.0,7982.0,2000-01,MIN,82.0,0.573170731707317,0.2947995402206448,1.5,0.01436118506812778
27,NBA,50.0,32.0,4.0,4.52,89.1,-2.2,106.5,3.5,101.8,-1.2,POR,,30.1,6-6,211.0,82.0,19780.0,3004.0,6417.0,0.468,369.0,1057.0,0.349,2635.0,5360.0,0.492,1447.0,1899.0,0.762,960.0,2481.0,3441.0,1963.0,672.0,419.0,1257.0,1745.0,7824.0,2000-01,POR,82.0,0.6097560975609756,0.44628710262841953,4.700000000000003,0.04513488103305743
5,NBA,47.0,35.0,2.0,1.69,90.9,-0.4,105.9,2.9,103.4,0.4,TOR,,29.9,6-6,210.0,82.0,19955.0,3048.0,6972.0,0.437,429.0,1164.0,0.369,2619.0,5808.0,0.451,1482.0,1984.0,0.747,1118.0,2529.0,3647.0,2004.0,599.0,519.0,1080.0,1745.0,8007.0,2000-01,TOR,82.0,0.573170731707317,0.2947995402206448,2.5,0.023890290533032058
12,NBA,50.0,32.0,2.0,1.73,87.1,-4.2,101.1,-1.9,98.5,-4.5,MIA,,30.9,6-5,212.0,82.0,19880.0,2694.0,6258.0,0.43,478.0,1384.0,0.345,2216.0,4874.0,0.455,1423.0,1874.0,0.759,813.0,2435.0,3248.0,1630.0,633.0,304.0,1122.0,1726.0,7289.0,2000-01,MIA,82.0,0.6097560975609756,0.44628710262841953,2.5999999999999943,0.026053577848382567
27,NBA,32.0,50.0,5.0,-2.08,94.7,3.4,100.0,-3.0,101.8,-1.2,DET,,27.1,6-6,213.0,82.0,19855.0,2919.0,6880.0,0.424,389.0,1112.0,0.35,2530.0,5768.0,0.439,1610.0,2233.0,0.721,1108.0,2626.0,3734.0,1629.0,613.0,447.0,1304.0,1955.0,7837.0,2000-01,DET,82.0,0.3902439024390244,-0.4462871026284195,-1.7999999999999972,-0.017839918128331005
27,NBA,45.0,37.0,5.0,2.71,90.4,-0.9,106.7,3.7,104.2,1.2,HOU,,26.7,6-6,218.0,82.0,19830.0,2943.0,6494.0,0.453,504.0,1412.0,0.357,2439.0,5082.0,0.48,1582.0,2086.0,0.758,919.0,2524.0,3443.0,1613.0,587.0,358.0,1204.0,1657.0,7972.0,2000-01,HOU,82.0,0.5487804878048781,0.19574457712609533,2.5,0.02370902898844103
27,NBA,58.0,24.0,1.0,7.92,89.6,-1.7,106.6,3.6,98.0,-5.0,SAS,,29.5,6-7,216.0,82.0,19830.0,2884.0,6262.0,0.461,445.0,1094.0,0.407,2439.0,5168.0,0.472,1673.0,2340.0,0.715,902.0,2712.0,3614.0,1778.0,568.0,576.0,1145.0,1551.0,7886.0,2000-01,SAS,82.0,0.7073170731707317,0.8823891801984737,8.599999999999994,0.0841160330611722
27,NBA,51.0,31.0,3.0,2.63,93.1,1.8,100.3,-2.7,98.0,-5.0,PHO,,28.6,6-6,219.0,82.0,19805.0,2944.0,6757.0,0.436,332.0,1054.0,0.315,2612.0,5703.0,0.458,1490.0,1973.0,0.755,970.0,2529.0,3499.0,1905.0,775.0,429.0,1250.0,1864.0,7710.0,2000-01,PHO,82.0,0.6219512195121951,0.49783842823917956,2.299999999999997,0.023198216297317876
27,NBA,56.0,26.0,1.0,3.74,91.7,0.4,108.4,5.4,104.8,1.8,LAL,,29.2,6-7,226.0,82.0,19905.0,3109.0,6685.0,0.465,439.0,1275.0,0.344,2670.0,5410.0,0.494,1594.0,2333.0,0.683,1085.0,2583.0,3668.0,1888.0,564.0,490.0,1184.0,1872.0,8251.0,2000-01,LAL,82.0,0.6829268292682927,0.7672551527136672,3.6000000000000085,0.03377431711860405
27,NBA,52.0,30.0,1.0,3.14,92.1,0.8,108.8,5.8,104.6,1.6,MIL,,28.2,6-6,216.0,82.0,19780.0,3112.0,6798.0,0.458,562.0,1481.0,0.379,2550.0,5317.0,0.48,1474.0,1874.0,0.787,975.0,2500.0,3475.0,1844.0,672.0,386.0,1123.0,1928.0,8260.0,2000-01,MIL,82.0,0.6341463414634146,0.550046336919272,4.200000000000003,0.03936778279101981
27,NBA,41.0,41.0,4.0,-0.77,89.4,-1.9,102.0,-1.0,102.2,-0.8,IND,,27.7,6-7,212.0,82.0,19980.0,2828.0,6431.0,0.44,396.0,1159.0,0.342,2432.0,5272.0,0.461,1539.0,2009.0,0.766,921.0,2595.0,3516.0,1763.0,563.0,487.0,1244.0,1926.0,7591.0,2000-01,IND,82.0,0.5,0.0,-0.20000000000000284,-0.001958864485333034
27,NBA,55.0,27.0,2.0,6.07,94.4,3.1,105.6,2.6,99.6,-3.4,SAC,,27.1,6-7,219.0,82.0,20080.0,3132.0,6969.0,0.449,479.0,1353.0,0.354,2653.0,5616.0,0.472,1600.0,2075.0,0.771,987.0,2705.0,3692.0,1852.0,793.0,432.0,1221.0,1596.0,8343.0,2000-01,SAC,82.0,0.6707317073170732,0.7114963192281419,6.0,0.058496206681608626
13,NBA,36.0,46.0,6.0,-1.84,87.4,-3.3,98.5,-6.0,100.2,-4.3,MIA,,30.1,6-6,214.0,82.0,19930.0,2801.0,6382.0,0.439,312.0,899.0,0.347,2489.0,5483.0,0.454,1236.0,1708.0,0.724,902.0,2544.0,3446.0,1664.0,547.0,448.0,1217.0,1846.0,7150.0,2001-02,MIA,82.0,0.43902439024390244,-0.24512245803298496,-1.7000000000000028,-0.01711164047272123
27,NBA,44.0,38.0,4.0,1.21,90.3,-0.4,105.6,1.1,104.6,0.1,UTA,,29.9,6-7,223.0,82.0,19830.0,2869.0,6374.0,0.45,280.0,842.0,0.333,2589.0,5532.0,0.468,1853.0,2430.0,0.763,1109.0,2349.0,3458.0,1999.0,749.0,523.0,1353.0,1971.0,7871.0,2001-02,UTA,82.0,0.5365853658536586,0.14660347419187544,1.0,0.009514819641338488
28,NBA,28.0,54.0,5.0,-4.31,88.2,-2.5,103.1,-1.4,108.6,4.1,HOU,,25.9,6-6,215.0,82.0,19980.0,2837.0,6629.0,0.428,496.0,1480.0,0.335,2341.0,5149.0,0.455,1402.0,1893.0,0.741,1025.0,2411.0,3436.0,1482.0,537.0,445.0,1156.0,1476.0,7572.0,2001-02,HOU,82.0,0.34146341463414637,-0.6567795363890705,-5.5,-0.05197201647692086
28,NBA,50.0,32.0,1.0,1.69,90.0,-0.7,104.8,0.3,102.4,-2.1,DET,,29.5,6-6,214.0,82.0,19680.0,2845.0,6300.0,0.452,567.0,1509.0,0.376,2278.0,4791.0,0.475,1478.0,1954.0,0.756,810.0,2366.0,3176.0,1765.0,648.0,565.0,1193.0,1695.0,7735.0,2001-02,DET,82.0,0.6097560975609756,0.44628710262841953,2.3999999999999915,0.02316705928153438
28,NBA,49.0,33.0,2.0,1.75,92.5,1.8,103.4,-1.1,101.0,-3.5,BOS,,26.2,6-6,220.0,82.0,19830.0,2852.0,6731.0,0.424,699.0,1946.0,0.359,2153.0,4785.0,0.45,1498.0,1960.0,0.764,891.0,2570.0,3461.0,1722.0,793.0,292.0,1114.0,1776.0,7901.0,2001-02,BOS,82.0,0.5975609756097561,0.3953127366441464,2.4000000000000057,0.023484445233069327
12,NBA,50.0,32.0,3.0,3.58,90.5,-0.2,109.0,4.5,105.3,0.8,MIN,,26.7,6-7,224.0,82.0,19805.0,3175.0,6887.0,0.461,396.0,1047.0,0.378,2779.0,5840.0,0.476,1399.0,1754.0,0.798,1059.0,2562.0,3621.0,1993.0,524.0,427.0,1097.0,1739.0,8145.0,2001-02,MIN,82.0,0.6097560975609756,0.44628710262841953,3.700000000000003,0.034534463089214
28,NBA,21.0,61.0,7.0,-4.8,94.5,3.8,102.8,-1.7,108.5,4.0,GSW,,24.8,6-7,224.0,82.0,19780.0,2998.0,6989.0,0.429,320.0,994.0,0.322,2678.0,5995.0,0.447,1693.0,2344.0,0.722,1334.0,2493.0,3827.0,1706.0,650.0,523.0,1378.0,1884.0,8009.0,2001-02,GSW,82.0,0.25609756097560976,-1.0663514264498883,-5.700000000000003,-0.05396481995944955
28,NBA,43.0,39.0,4.0,1.27,88.9,-1.8,102.1,-2.4,100.3,-4.2,PHI,,29.0,6-6,211.0,82.0,19730.0,2804.0,6436.0,0.436,214.0,715.0,0.299,2590.0,5721.0,0.453,1639.0,2104.0,0.779,1092.0,2534.0,3626.0,1638.0,705.0,363.0,1256.0,1645.0,7461.0,2001-02,PHI,82.0,0.524390243902439,0.09763846956391607,1.7999999999999972,0.01778703020273008
28,NBA,30.0,52.0,7.0,-4.15,89.7,-1.0,101.5,-3.0,105.9,1.4,NYK,,30.3,6-6,208.0,82.0,19805.0,2817.0,6520.0,0.432,474.0,1344.0,0.353,2343.0,5176.0,0.453,1406.0,1786.0,0.787,876.0,2458.0,3334.0,1720.0,558.0,288.0,1192.0,1800.0,7514.0,2001-02,NYK,82.0,0.36585365853658536,-0.5500463369192721,-4.400000000000006,-0.04243645412551886
28,NBA,58.0,24.0,1.0,6.28,90.0,-0.7,106.5,2.0,99.7,-4.8,SAS,,28.5,6-7,214.0,82.0,19855.0,2913.0,6363.0,0.458,438.0,1211.0,0.362,2475.0,5152.0,0.48,1668.0,2249.0,0.742,907.0,2566.0,3473.0,1643.0,625.0,537.0,1180.0,1575.0,7932.0,2001-02,SAS,82.0,0.7073170731707317,0.8823891801984737,6.799999999999997,0.06597930818168724
6,NBA,23.0,59.0,7.0,-6.74,91.1,0.4,98.2,-6.3,106.3,1.8,MEM,,25.5,6-6,211.0,82.0,19780.0,2851.0,6535.0,0.436,336.0,1096.0,0.307,2515.0,5439.0,0.462,1334.0,1883.0,0.708,984.0,2413.0,3397.0,1785.0,646.0,488.0,1344.0,1571.0,7372.0,2001-02,MEM,82.0,0.2804878048780488,-0.9420432279765697,-8.099999999999994,-0.07925906998748196
28,NBA,49.0,33.0,3.0,3.21,89.3,-1.4,107.4,2.9,104.0,-0.5,POR,,29.0,6-6,209.0,82.0,19830.0,3004.0,6671.0,0.45,466.0,1318.0,0.354,2538.0,5353.0,0.474,1451.0,1901.0,0.763,1085.0,2444.0,3529.0,1926.0,702.0,368.0,1172.0,1613.0,7925.0,2001-02,POR,82.0,0.5975609756097561,0.3953127366441464,3.4000000000000057,0.03216928293339175
12,NBA,44.0,38.0,3.0,1.25,93.2,2.5,107.0,2.5,105.3,0.8,ORL,,28.0,6-6,211.0,82.0,19830.0,3087.0,6893.0,0.448,620.0,1660.0,0.373,2467.0,5233.0,0.471,1446.0,1917.0,0.754,942.0,2440.0,3382.0,1804.0,665.0,384.0,1119.0,1700.0,8240.0,2001-02,ORL,82.0,0.5365853658536586,0.14660347419187544,1.7000000000000028,0.016015415321976274
28,NBA,36.0,46.0,6.0,-0.3,91.4,0.7,103.3,-1.2,104.0,-0.5,PHO,,26.5,6-6,217.0,82.0,19830.0,3097.0,6934.0,0.447,358.0,1096.0,0.327,2739.0,5838.0,0.469,1250.0,1630.0,0.767,1072.0,2430.0,3502.0,1838.0,668.0,401.0,1205.0,1785.0,7802.0,2001-02,PHO,82.0,0.43902439024390244,-0.24512245803298496,-0.7000000000000028,-0.006753523015779778
28,NBA,45.0,37.0,4.0,3.24,89.0,-1.7,108.9,4.4,105.6,1.1,SEA,,26.9,6-7,216.0,82.0,19830.0,3131.0,6681.0,0.469,489.0,1292.0,0.378,2642.0,5389.0,0.49,1263.0,1672.0,0.755,968.0,2333.0,3301.0,1926.0,698.0,364.0,1124.0,1732.0,8014.0,2001-02,OKC,82.0,0.5487804878048781,0.19574457712609533,3.3000000000000114,0.030771658666753687
28,NBA,58.0,24.0,2.0,7.15,92.1,1.4,109.4,4.9,101.7,-2.8,LAL,,27.9,6-7,227.0,82.0,19780.0,3150.0,6840.0,0.461,510.0,1439.0,0.354,2640.0,5401.0,0.489,1494.0,2138.0,0.699,1022.0,2607.0,3629.0,1882.0,625.0,478.0,1040.0,1823.0,8304.0,2001-02,LAL,82.0,0.7073170731707317,0.8823891801984737,7.700000000000003,0.07298358693336655
